1961-09-07,0,0.0,27.8,temperatura
1961-09-07,1200,0.0,25.2,temperatura
1961-09-07,1800,0.0,35.4,temperatura
1961-09-12,0,0.0,27.6,temperatura
1961-09-12,1200,0.0,25.2,temperatura
1961-09-12,1800,0.0,35.4,temperatura
1961-09-13,0,0.0,28.4,temperatura
1961-09-13,1200,0.0,24.4,temperatura
1961-09-13,1800,0.0,36.2,temperatura
1961-09-14,0,0.0,30.4,temperatura
1961-09-14,1200,0.0,27.8,temperatura
1961-09-14,1800,0.0,37.8,temperatura
1961-09-15,0,0.0,28.8,temperatura
1961-09-15,1200,0.0,26.0,temperatura
1961-09-15,1800,0.0,35.8,temperatura
1961-09-17,0,0.0,29.6,temperatura
1961-09-17,1200,0.0,25.8,temperatura
1961-09-17,1800,0.0,35.4,temperatura
1961-09-18,0,0.0,30.2,temperatura
1961-09-18,1200,0.0,27.4,temperatura
1961-09-18,1800,0.0,36.4,temperatura
1961-09-19,0,0.0,29.0,temperatura
1961-09-19,1200,0.0,27.6,temperatura
1961-09-19,1800,0.0,37.0,temperatura
1961-09-21,0,0.0,29.0,temperatura
1961-09-21,1200,0.0,26.0,temperatura
1961-09-21,1800,0.0,35.4,temperatura
1961-09-22,0,0.0,28.0,temperatura
1961-09-22,1200,0.0,25.0,temperatura
1961-09-22,1800,0.0,35.8,temperatura
1961-09-26,0,0.0,29.4,temperatura
1961-09-26,1200,0.0,25.4,temperatura
1961-09-26,1800,0.0,36.2,temperatura
1961-09-28,0,0.0,27.6,temperatura
1961-09-28,1200,0.0,27.0,temperatura
1961-09-28,1800,0.0,35.2,temperatura
1961-10-25,0,0.0,29.0,temperatura
1961-10-25,1200,0.0,27.4,temperatura
1961-10-25,1800,0.0,35.6,temperatura
1961-10-26,0,0.0,29.6,temperatura
1961-10-26,1200,0.0,27.8,temperatura
1961-10-26,1800,0.0,36.4,temperatura
1961-11-01,0,0.0,27.6,temperatura
1961-11-01,1200,0.0,27.0,temperatura
1961-11-01,1800,0.0,35.8,temperatura
1961-11-04,0,0.0,28.4,temperatura
1961-11-04,1200,0.0,29.2,temperatura
1961-11-04,1800,0.0,36.2,temperatura
1961-11-11,0,0.6,27.4,temperatura
1961-11-11,1200,0.0,29.0,temperatura
1961-11-11,1800,0.0,37.4,temperatura
1961-11-14,0,0.0,26.2,temperatura
1961-11-14,1200,0.0,28.6,temperatura
1961-11-14,1800,0.0,35.4,temperatura
1961-11-16,0,0.0,31.4,temperatura
1961-11-16,1200,0.0,29.4,temperatura
1961-11-16,1800,0.0,35.8,temperatura
1961-11-21,0,0.0,30.0,temperatura
1961-11-21,1200,0.0,30.4,temperatura
1961-11-21,1800,0.0,37.0,temperatura
1961-11-22,0,0.0,30.6,temperatura
1961-11-22,1200,0.0,28.8,temperatura
1961-11-22,1800,0.0,36.4,temperatura
1961-11-23,0,0.0,31.8,temperatura
1961-11-23,1200,0.0,29.8,temperatura
1961-11-23,1800,0.0,37.6,temperatura
1961-11-24,0,0.0,31.8,temperatura
1961-11-24,1200,0.0,26.4,temperatura
1961-11-24,1800,0.0,36.0,temperatura
1961-11-28,0,0.0,30.0,temperatura
1961-11-28,1200,0.0,28.8,temperatura
1961-11-28,1800,0.0,36.4,temperatura
1961-11-29,0,0.0,29.8,temperatura
1961-11-29,1200,0.0,28.8,temperatura
1961-11-29,1800,0.0,37.2,temperatura
1961-11-30,0,0.0,31.8,temperatura
1961-11-30,1200,0.0,30.4,temperatura
1961-11-30,1800,0.0,38.2,temperatura
1962-04-18,0,0.0,28.8,temperatura
1962-04-18,1200,0.0,26.8,temperatura
1962-04-18,1800,0.0,35.4,temperatura
1962-08-12,0,0.0,26.0,temperatura
1962-08-12,1200,0.0,23.4,temperatura
1962-08-12,1800,0.0,35.2,temperatura
1962-09-01,0,0.0,29.8,temperatura
1962-09-01,1200,0.0,24.8,temperatura
1962-09-01,1800,0.0,36.8,temperatura
1962-09-02,0,0.0,30.2,temperatura
1962-09-02,1200,0.0,25.6,temperatura
1962-09-02,1800,0.0,37.0,temperatura
1962-09-12,0,0.0,29.2,temperatura
1962-09-12,1200,0.0,27.2,temperatura
1962-09-12,1800,0.0,36.0,temperatura
1962-09-20,0,0.0,27.6,temperatura
1962-09-20,1200,0.0,25.2,temperatura
1962-09-20,1800,0.0,36.2,temperatura
1962-09-21,0,0.0,29.2,temperatura
1962-09-21,1200,0.0,25.4,temperatura
1962-09-21,1800,0.0,35.6,temperatura
1962-09-22,0,0.0,29.8,temperatura
1962-09-22,1200,0.0,27.2,temperatura
1962-09-22,1800,0.0,36.4,temperatura
1962-10-01,0,0.0,27.6,temperatura
1962-10-01,1200,0.0,26.2,temperatura
1962-10-01,1800,0.0,35.8,temperatura
1962-11-06,0,0.0,27.4,temperatura
1962-11-06,1200,0.0,29.0,temperatura
1962-11-06,1800,0.0,35.4,temperatura
1962-11-18,0,0.0,29.0,temperatura
1962-11-18,1200,0.0,28.0,temperatura
1962-11-18,1800,0.0,35.2,temperatura
1963-03-16,0,0.0,28.4,temperatura
1963-03-16,1200,0.0,27.2,temperatura
1963-03-16,1800,0.0,35.8,temperatura
1963-03-17,0,0.0,29.8,temperatura
1963-03-17,1200,0.0,27.0,temperatura
1963-03-17,1800,0.0,35.4,temperatura
1963-03-18,0,0.0,29.8,temperatura
1963-03-18,1200,0.0,26.4,temperatura
1963-03-18,1800,0.0,35.4,temperatura
1963-03-21,0,0.0,29.2,temperatura
1963-03-21,1200,0.0,27.2,temperatura
1963-03-21,1800,0.0,35.2,temperatura
