1961-09-01,0,,,temperatura
1961-09-01,1200,0.0,25.6,temperatura
1961-09-01,1800,0.0,35.2,temperatura
1961-09-02,0,0.0,27.2,temperatura
1961-09-02,1200,0.0,27.2,temperatura
1961-09-02,1800,0.0,36.8,temperatura
1961-09-03,0,0.0,27.2,temperatura
1961-09-03,1200,0.0,27.2,temperatura
1961-09-03,1800,0.0,35.2,temperatura
1961-09-04,0,0.0,26.4,temperatura
1961-09-04,1200,0.0,27.4,temperatura
1961-09-04,1800,0.0,35.8,temperatura
1961-09-08,0,0.0,28.0,temperatura
1961-09-08,1200,0.0,27.6,temperatura
1961-09-08,1800,0.0,35.2,temperatura
1961-09-10,0,0.0,26.2,temperatura
1961-09-10,1200,0.0,26.0,temperatura
1961-09-10,1800,0.0,35.4,temperatura
1961-09-13,0,0.0,26.4,temperatura
1961-09-13,1200,0.0,27.2,temperatura
1961-09-13,1800,0.0,36.2,temperatura
1961-09-14,0,0.0,28.4,temperatura
1961-09-14,1200,0.0,25.8,temperatura
1961-09-14,1800,0.0,35.4,temperatura
1961-09-19,0,0.0,24.4,temperatura
1961-09-19,1200,0.0,27.4,temperatura
1961-09-19,1800,0.0,35.2,temperatura
1961-09-22,0,0.0,27.8,temperatura
1961-09-22,1200,0.0,28.2,temperatura
1961-09-22,1800,0.0,36.4,temperatura
1961-09-23,0,0.0,28.4,temperatura
1961-09-23,1200,0.0,28.2,temperatura
1961-09-23,1800,0.0,36.8,temperatura
1961-09-25,0,3.0,24.8,temperatura
1961-09-25,1200,0.0,25.4,temperatura
1961-09-25,1800,0.0,36.2,temperatura
1961-09-26,0,0.0,25.4,temperatura
1961-09-26,1200,0.0,27.4,temperatura
1961-09-26,1800,0.0,35.8,temperatura
1961-09-27,0,5.0,25.2,temperatura
1961-09-27,1200,0.0,26.6,temperatura
1961-09-27,1800,0.0,35.2,temperatura
1961-09-29,0,0.0,27.0,temperatura
1961-09-29,1200,0.0,26.8,temperatura
1961-09-29,1800,0.0,35.2,temperatura
1961-09-30,0,0.0,34.6,temperatura
1961-09-30,1200,0.0,26.0,temperatura
1961-09-30,1800,0.0,35.4,temperatura
1961-10-04,0,0.0,26.6,temperatura
1961-10-04,1200,0.0,26.6,temperatura
1961-10-04,1800,0.0,35.4,temperatura
1961-10-05,0,0.0,26.0,temperatura
1961-10-05,1200,0.0,26.2,temperatura
1961-10-05,1800,0.0,35.4,temperatura
1961-10-06,0,0.0,27.2,temperatura
1961-10-06,1200,0.0,27.8,temperatura
1961-10-06,1800,0.0,36.2,temperatura
1961-10-07,0,0.0,27.2,temperatura
1961-10-07,1200,0.0,27.2,temperatura
1961-10-07,1800,0.0,36.8,temperatura
1961-10-08,0,0.0,27.4,temperatura
1961-10-08,1200,0.0,27.8,temperatura
1961-10-08,1800,0.0,36.2,temperatura
1961-10-09,0,0.0,30.4,temperatura
1961-10-09,1200,0.0,27.8,temperatura
1961-10-09,1800,0.0,35.8,temperatura
1961-10-12,0,0.0,27.4,temperatura
1961-10-12,1200,0.0,28.2,temperatura
1961-10-12,1800,0.0,36.2,temperatura
1961-10-14,0,0.0,27.4,temperatura
1961-10-14,1200,0.0,27.6,temperatura
1961-10-14,1800,0.0,35.2,temperatura
1961-10-15,0,0.0,27.6,temperatura
1961-10-15,1200,0.0,28.2,temperatura
1961-10-15,1800,0.0,37.2,temperatura
1961-10-16,0,0.0,34.8,temperatura
1961-10-16,1200,0.0,28.4,temperatura
1961-10-16,1800,0.0,38.4,temperatura
1961-10-17,0,0.0,26.8,temperatura
1961-10-17,1200,0.0,27.8,temperatura
1961-10-17,1800,0.0,37.4,temperatura
1961-10-18,0,0.0,30.6,temperatura
1961-10-18,1200,0.0,29.0,temperatura
1961-10-18,1800,0.0,37.4,temperatura
1961-10-19,0,0.0,29.2,temperatura
1961-10-19,1200,0.0,28.4,temperatura
1961-10-19,1800,0.0,36.6,temperatura
1961-10-20,0,0.0,29.4,temperatura
1961-10-20,1200,0.4,28.2,temperatura
1961-10-20,1800,0.0,35.2,temperatura
1961-10-21,0,0.0,27.6,temperatura
1961-10-21,1200,0.0,29.2,temperatura
1961-10-21,1800,0.0,37.4,temperatura
1961-10-22,0,0.0,30.6,temperatura
1961-10-22,1200,0.0,26.6,temperatura
1961-10-22,1800,0.0,35.8,temperatura
1961-10-23,0,0.0,36.4,temperatura
1961-10-23,1200,0.0,27.4,temperatura
1961-10-23,1800,0.0,37.2,temperatura
1961-10-24,0,0.0,27.8,temperatura
1961-10-24,1200,0.0,26.8,temperatura
1961-10-24,1800,0.0,35.2,temperatura
1961-10-25,0,0.0,27.4,temperatura
1961-10-25,1200,0.0,28.0,temperatura
1961-10-25,1800,0.0,36.4,temperatura
1961-10-31,0,0.0,27.4,temperatura
1961-10-31,1200,0.0,28.6,temperatura
1961-10-31,1800,0.0,36.8,temperatura
1961-11-01,0,0.0,26.4,temperatura
1961-11-01,1200,0.0,29.2,temperatura
1961-11-01,1800,0.0,36.2,temperatura
1961-11-08,0,0.0,26.4,temperatura
1961-11-08,1200,0.0,28.6,temperatura
1961-11-08,1800,0.0,35.8,temperatura
1961-11-19,0,0.0,28.0,temperatura
1961-11-19,1200,0.0,27.6,temperatura
1961-11-19,1800,0.0,35.2,temperatura
1961-11-23,0,0.0,27.0,temperatura
1961-11-23,1200,0.0,27.0,temperatura
1961-11-23,1800,0.0,36.2,temperatura
1961-11-24,0,0.0,29.8,temperatura
1961-11-24,1200,0.0,27.4,temperatura
1961-11-24,1800,0.0,35.2,temperatura
